epoch,step,train/loss_epoch,train/loss_step,val/error_Im_qq,val/error_Im_xx,val/error_Re_qq,val/error_Re_xx,val/error_qq,val/error_xx,val/loss,val/loss_best
323,323,0.043241534382104874,,,,,,,,,
324,324,,,0.9643320441246033,0.1100662425160408,0.9578087329864502,0.31205153465270996,0.9067305326461792,0.2185642421245575,0.09236869215965271,0.09236869215965271
324,324,0.04317867010831833,,,,,,,,,
325,325,,,0.9643383622169495,0.10986243188381195,0.9578188061714172,0.3116419315338135,0.9066981077194214,0.2181546688079834,0.09222786873579025,0.09222786873579025
325,325,0.043115660548210144,,,,,,,,,
326,326,,,0.9643451571464539,0.10965782403945923,0.9578279256820679,0.31123077869415283,0.9066658616065979,0.21774369478225708,0.09208674728870392,0.09208674728870392
326,326,0.04305253177881241,,,,,,,,,
327,327,,,0.9643523693084717,0.10945218801498413,0.9578364491462708,0.3108181357383728,0.906633734703064,0.2173311710357666,0.09194530546665192,0.09194530546665192
327,327,0.04298928752541542,,,,,,,,,
328,328,,,0.9643599987030029,0.10924582928419113,0.9578440189361572,0.31040385365486145,0.9066018462181091,0.21691709756851196,0.09180350601673126,0.09180350601673126
328,328,0.042925912886857986,,,,,,,,,
329,329,,,0.9643678665161133,0.10903836041688919,0.9578508138656616,0.30998799204826355,0.9065701365470886,0.21650144457817078,0.09166137874126434,0.09166137874126434
329,329,0.042862411588430405,,,,,,,,,
330,330,,,0.9643762707710266,0.10882990807294846,0.9578566551208496,0.3095704913139343,0.9065385460853577,0.21608415246009827,0.09151889383792877,0.09151889383792877
330,330,0.04279877617955208,,,,,,,,,
331,331,,,0.9643850326538086,0.10862024873495102,0.9578619003295898,0.30915138125419617,0.906507134437561,0.21566522121429443,0.09137606620788574,0.09137606620788574
331,331,0.04273499920964241,,,,,,,,,
332,332,,,0.964394211769104,0.1084093376994133,0.9578657746315002,0.3087305724620819,0.906475841999054,0.2152446061372757,0.09123285114765167,0.09123285114765167
332,332,0.04267110675573349,,,,,,,,,
333,333,,,0.9644038677215576,0.10819733142852783,0.9578688144683838,0.30830803513526917,0.9064447283744812,0.21482230722904205,0.09108927845954895,0.09108927845954895
333,333,0.04260706529021263,,,,,,,,,
334,334,,,0.9644138813018799,0.10798412561416626,0.9578710198402405,0.3078837990760803,0.9064137935638428,0.21439824998378754,0.09094531834125519,0.09094531834125519
334,334,0.04254288971424103,,,,,,,,,
335,335,,,0.9644244313240051,0.1077696830034256,0.9578725099563599,0.307457834482193,0.9063829779624939,0.21397249400615692,0.09080100059509277,0.09080100059509277
335,335,0.04247858747839928,,,,,,,,,
336,336,,,0.9644352197647095,0.10755378752946854,0.9578729867935181,0.30703017115592957,0.9063524603843689,0.21354496479034424,0.09065630286931992,0.09065630286931992
336,336,0.042414143681526184,,,,,,,,,
337,337,,,0.9644462466239929,0.10733670741319656,0.9578725099563599,0.3066006600856781,0.9063221216201782,0.2131156176328659,0.09051120281219482,0.09051120281219482
337,337,0.04234955459833145,,,,,,,,,
338,338,,,0.9644579291343689,0.10711845755577087,0.9578708410263062,0.3061693608760834,0.9062919020652771,0.2126844823360443,0.0903657078742981,0.0903657078742981
338,338,0.042284831404685974,,,,,,,,,
339,339,,,0.9644697308540344,0.10689903050661087,0.9578682780265808,0.3057362139225006,0.9062618613243103,0.21225152909755707,0.09021981805562973,0.09021981805562973
339,339,0.04221996292471886,,,,,,,,,
340,340,,,0.9644820094108582,0.1066783219575882,0.9578648805618286,0.3053012490272522,0.9062319397926331,0.2118167281150818,0.09007352590560913,0.09007352590560913
340,340,0.042154934257268906,,,,,,,,,
341,341,,,0.9644948840141296,0.10645642876625061,0.9578602313995361,0.30486440658569336,0.9062021374702454,0.21138004958629608,0.0899268239736557,0.0899268239736557
341,341,0.04208975285291672,,,,,,,,,
342,342,,,0.9645078778266907,0.10623347759246826,0.9578545689582825,0.3044257164001465,0.9061726927757263,0.21094156801700592,0.08977971971035004,0.08977971971035004
342,342,0.04202444851398468,,,,,,,,,
343,343,,,0.9645214080810547,0.10600890964269638,0.9578477144241333,0.3039851188659668,0.9061433672904968,0.21050116419792175,0.08963221311569214,0.08963221311569214
343,343,0.04195898026227951,,,,,,,,,
344,344,,,0.9645354151725769,0.10578324645757675,0.957839846611023,0.3035426139831543,0.906114399433136,0.21005882322788239,0.08948429673910141,0.08948429673910141
344,344,0.0418933629989624,,,,,,,,,
345,345,,,0.9645496606826782,0.10555603355169296,0.9578309059143066,0.3030981719493866,0.9060854315757751,0.20961453020572662,0.08933594077825546,0.08933594077825546
345,345,0.041827596724033356,,,,,,,,,
346,346,,,0.9645644426345825,0.10532725602388382,0.9578208327293396,0.3026517331600189,0.9060567617416382,0.2091682255268097,0.08918716013431549,0.08918716013431549
346,346,0.04176168888807297,,,,,,,,,
347,347,,,0.9645795226097107,0.1050972118973732,0.9578096866607666,0.30220329761505127,0.9060282111167908,0.2087199091911316,0.0890379324555397,0.0890379324555397
347,347,0.04169561713933945,,,,,,,,,
348,348,,,0.9645950198173523,0.10486573725938797,0.9577975273132324,0.30175286531448364,0.9059998989105225,0.20826956629753113,0.08888828009366989,0.08888828009366989
348,348,0.0416293703019619,,,,,,,,,
349,349,,0.041562989354133606,,,,,,,,
349,349,,,0.9646108746528625,0.10463296622037888,0.9577840566635132,0.30130037665367126,0.9059717655181885,0.2078171670436859,0.08873817324638367,0.08873817324638367
349,349,0.041562989354133606,,,,,,,,,
350,350,,,0.9646270871162415,0.10439881682395935,0.9577693939208984,0.3008458912372589,0.9059438109397888,0.20736274123191833,0.08858764916658401,0.08858764916658401
350,350,0.04149644821882248,,,,,,,,,
351,351,,,0.9646438360214233,0.10416340827941895,0.9577534794807434,0.30038928985595703,0.905916154384613,0.2069062739610672,0.08843666315078735,0.08843666315078735
351,351,0.04142973944544792,,,,,,,,,
352,352,,,0.9646608233451843,0.10392676293849945,0.9577361941337585,0.2999305725097656,0.905888557434082,0.20644769072532654,0.08828521519899368,0.08828521519899368
352,352,0.04136287048459053,,,,,,,,,
353,353,,,0.9646783471107483,0.1036888062953949,0.9577175974845886,0.29946979880332947,0.9058613777160645,0.20598702132701874,0.08813333511352539,0.08813333511352539
353,353,0.0412958562374115,,,,,,,,,
354,354,,,0.9646964073181152,0.10344889760017395,0.957697868347168,0.299006849527359,0.9058342576026917,0.20552411675453186,0.0879809707403183,0.0879809707403183
354,354,0.04122866317629814,,,,,,,,,
355,355,,,0.9647145867347717,0.1032075434923172,0.9576770663261414,0.2985418140888214,0.9058074355125427,0.20505911111831665,0.08782817423343658,0.08782817423343658
355,355,0.041161321103572845,,,,,,,,,
356,356,,,0.9647331833839417,0.10296479612588882,0.9576549530029297,0.2980746030807495,0.9057807922363281,0.20459194481372833,0.08767492324113846,0.08767492324113846
356,356,0.041093796491622925,,,,,,,,,
357,357,,,0.9647520780563354,0.10272054374217987,0.9576314091682434,0.29760515689849854,0.9057546257972717,0.20412251353263855,0.08752118796110153,0.08752118796110153
357,357,0.041026122868061066,,,,,,,,,
358,358,,,0.9647717475891113,0.10247514396905899,0.9576064348220825,0.2971334457397461,0.9057286381721497,0.2036508470773697,0.0873669758439064,0.0873669758439064
358,358,0.04095827788114548,,,,,,,,,
359,359,,,0.9647915959358215,0.10222780704498291,0.9575801491737366,0.2966594994068146,0.9057027101516724,0.20317687094211578,0.08721225708723068,0.08721225708723068
359,359,0.04089026153087616,,,,,,,,,
360,360,,,0.9648118019104004,0.10197941213846207,0.9575526714324951,0.2961832880973816,0.9056771397590637,0.202700674533844,0.08705709874629974,0.08705709874629974
360,360,0.040822092443704605,,,,,,,,,
361,361,,,0.9648324251174927,0.10172934085130692,0.9575235247612,0.29570478200912476,0.9056518077850342,0.20222216844558716,0.08690143376588821,0.08690143376588821
361,361,0.04075373709201813,,,,,,,,,
362,362,,,0.9648533463478088,0.10147780925035477,0.9574928283691406,0.29522398114204407,0.9056267142295837,0.20174133777618408,0.08674526959657669,0.08674526959657669
362,362,0.040685221552848816,,,,,,,,,
363,363,,,0.9648748636245728,0.10122468322515488,0.9574609398841858,0.29474085569381714,0.9056019186973572,0.20125815272331238,0.08658863604068756,0.08658863604068756
363,363,0.040616538375616074,,,,,,,,,
364,364,,,0.9648968577384949,0.10097009688615799,0.957427442073822,0.29425546526908875,0.9055773615837097,0.2007727175951004,0.08643153309822083,0.08643153309822083
364,364,0.0405476950109005,,,,,,,,,
365,365,,,0.9649192094802856,0.10071394592523575,0.9573925137519836,0.29376769065856934,0.9055533409118652,0.20028486847877502,0.08627394586801529,0.08627394586801529
365,365,0.040478650480508804,,,,,,,,,
366,366,,,0.9649420976638794,0.10045632719993591,0.9573560953140259,0.2932775318622589,0.9055294990539551,0.19979463517665863,0.08611585944890976,0.08611585944890976
366,366,0.04040945693850517,,,,,,,,,
367,367,,,0.9649651646614075,0.10019716620445251,0.9573182463645935,0.2927848994731903,0.9055059552192688,0.19930194318294525,0.08595726639032364,0.08595726639032364
367,367,0.04034008830785751,,,,,,,,,
368,368,,,0.9649887084960938,0.09993626177310944,0.9572789072990417,0.2922899127006531,0.9054825305938721,0.19880680739879608,0.08579817414283752,0.08579817414283752
368,368,0.04027056321501732,,,,,,,,,
369,369,,,0.9650125503540039,0.09967425465583801,0.9572378993034363,0.29179245233535767,0.9054596424102783,0.1983092576265335,0.08563859760761261,0.08563859760761261
369,369,0.040200840681791306,,,,,,,,,
370,370,,,0.9650370478630066,0.0994107723236084,0.9571953415870667,0.2912925183773041,0.9054369330406189,0.19780921936035156,0.0854785144329071,0.0854785144329071
370,370,0.04013095051050186,,,,,,,,,
371,371,,,0.9650616645812988,0.09914550930261612,0.9571511745452881,0.2907901406288147,0.9054145812988281,0.19730675220489502,0.08531792461872101,0.08531792461872101
371,371,0.04006088525056839,,,,,,,,,
372,372,,,0.9650868773460388,0.09887833148241043,0.9571053981781006,0.2902851998806,0.9053927659988403,0.1968015730381012,0.08515681326389313,0.08515681326389313
372,372,0.03999064490199089,,,,,,,,,
373,373,,,0.9651123881340027,0.09860992431640625,0.9570576548576355,0.2897777855396271,0.9053711891174316,0.19629397988319397,0.08499519526958466,0.08499519526958466
373,373,0.039920251816511154,,,,,,,,,
374,374,,,0.9651384353637695,0.0983399897813797,0.9570081233978271,0.28926774859428406,0.9053499698638916,0.19578376412391663,0.0848330482840538,0.0848330482840538
374,374,0.0398496575653553,,,,,,,,,
375,375,,,0.9651649594306946,0.09806846082210541,0.956957221031189,0.2887552082538605,0.9053289890289307,0.1952710747718811,0.08467042446136475,0.08467042446136475
375,375,0.039778903126716614,,,,,,,,,
376,376,,,0.9651919007301331,0.0977955162525177,0.9569048881530762,0.28824007511138916,0.9053083062171936,0.19475574791431427,0.0845072865486145,0.0845072865486145
376,376,0.039707962423563004,,,,,,,,,
377,377,,,0.9652191400527954,0.09752106666564941,0.9568507075309753,0.2877223491668701,0.9052881598472595,0.1942378282546997,0.08434364199638367,0.08434364199638367
377,377,0.03963686153292656,,,,,,,,,
378,378,,,0.9652469754219055,0.09724494069814682,0.956794798374176,0.28720206022262573,0.9052685499191284,0.19371730089187622,0.08417950570583344,0.08417950570583344
378,378,0.03956558555364609,,,,,,,,,
379,379,,,0.965275228023529,0.09696781635284424,0.9567368626594543,0.28667908906936646,0.905249297618866,0.1931941956281662,0.08401485532522202,0.08401485532522202
379,379,0.03949412330985069,,,,,,,,,
380,380,,,0.9653038382530212,0.09668876975774765,0.9566771388053894,0.28615352511405945,0.9052304029464722,0.19266843795776367,0.08384969085454941,0.08384969085454941
380,380,0.03942251205444336,,,,,,,,,
381,381,,,0.9653330445289612,0.09640790522098541,0.9566153883934021,0.28562530875205994,0.9052118062973022,0.19213992357254028,0.08368399739265442,0.08368399739265442
381,381,0.03935070335865021,,,,,,,,,
382,382,,,0.9653624296188354,0.09612550586462021,0.9565518498420715,0.285094290971756,0.9051934480667114,0.19160862267017365,0.08351775258779526,0.08351775258779526
382,382,0.03927873447537422,,,,,,,,,
383,383,,,0.9653923511505127,0.09584153443574905,0.9564865231513977,0.28456056118011475,0.9051758646965027,0.19107460975646973,0.0833510160446167,0.0833510160446167
383,383,0.03920658677816391,,,,,,,,,
384,384,,,0.9654228687286377,0.0955565944314003,0.9564194083213806,0.28402411937713623,0.9051587581634521,0.1905379593372345,0.08318376541137695,0.08318376541137695
384,384,0.03913427144289017,,,,,,,,,
385,385,,,0.9654536247253418,0.09526976197957993,0.9563505053520203,0.28348496556282043,0.9051418900489807,0.18999850749969482,0.08301602303981781,0.08301602303981781
385,385,0.0390617735683918,,,,,,,,,
386,386,,,0.9654849171638489,0.09498133510351181,0.9562796354293823,0.2829430401325226,0.905125617980957,0.18945632874965668,0.08284775912761688,0.08284775912761688
386,386,0.0389891192317009,,,,,,,,,
387,387,,,0.9655165672302246,0.09469170868396759,0.9562066793441772,0.2823983430862427,0.9051098227500916,0.18891136348247528,0.08267898112535477,0.08267898112535477
387,387,0.038916293531656265,,,,,,,,,
388,388,,,0.9655489921569824,0.09440089017152786,0.9561315774917603,0.28185081481933594,0.9050944447517395,0.18836362659931183,0.08250968903303146,0.08250968903303146
388,388,0.03884328529238701,,,,,,,,,
389,389,,,0.9655817151069641,0.09410863369703293,0.9560546278953552,0.28130051493644714,0.9050796031951904,0.18781313300132751,0.08233989775180817,0.08233989775180817
389,389,0.03877012059092522,,,,,,,,,
390,390,,,0.9656146764755249,0.09381458163261414,0.9559755325317383,0.28074750304222107,0.9050651788711548,0.18725985288619995,0.08216961473226547,0.08216961473226547
390,390,0.03869679197669029,,,,,,,,,
391,391,,,0.9656484723091125,0.09351883828639984,0.9558941125869751,0.2801916003227234,0.9050512909889221,0.1867036372423172,0.0819987952709198,0.0819987952709198
391,391,0.03862329572439194,,,,,,,,,
392,392,,,0.9656824469566345,0.09322194755077362,0.9558110237121582,0.2796328663825989,0.9050379991531372,0.1861446648836136,0.08182749897241592,0.08182749897241592
392,392,0.03854963555932045,,,,,,,,,
393,393,,,0.9657169580459595,0.09292315691709518,0.9557257890701294,0.2790711522102356,0.9050251841545105,0.18558263778686523,0.08165565133094788,0.08165565133094788
393,393,0.03847581893205643,,,,,,,,,
394,394,,,0.9657518267631531,0.0926237627863884,0.9556382894515991,0.27850663661956787,0.9050130248069763,0.18501795828342438,0.08148334920406342,0.08148334920406342
394,394,0.038401804864406586,,,,,,,,,
395,395,,,0.9657873511314392,0.09232302010059357,0.9555490016937256,0.27793917059898376,0.9050014019012451,0.18445029854774475,0.08131053298711777,0.08131053298711777
395,395,0.03832767903804779,,,,,,,,,
396,396,,,0.9658231139183044,0.09202072024345398,0.9554576873779297,0.27736881375312805,0.9049903154373169,0.18387974798679352,0.08113723993301392,0.08113723993301392
396,396,0.038253381848335266,,,,,,,,,
397,397,,,0.9658595323562622,0.09171687066555023,0.9553635716438293,0.27679556608200073,0.9049797058105469,0.1833062618970871,0.08096341043710709,0.08096341043710709
397,397,0.03817891702055931,,,,,,,,,
398,398,,,0.9658964276313782,0.09141187369823456,0.9552671909332275,0.2762194871902466,0.9049697518348694,0.18272998929023743,0.08078913390636444,0.08078913390636444
398,398,0.03810430318117142,,,,,,,,,
399,399,,0.038029540330171585,,,,,,,,
399,399,,,0.9659340381622314,0.09110566973686218,0.9551685452461243,0.2756403386592865,0.9049604535102844,0.1821507215499878,0.08061434328556061,0.08061434328556061
399,399,0.038029540330171585,,,,,,,,,
400,400,,,0.9659720659255981,0.09079784899950027,0.95506751537323,0.2750582993030548,0.9049516916275024,0.18156848847866058,0.08043906837701797,0.08043906837701797
400,400,0.03795463591814041,,,,,,,,,
401,401,,,0.966010332107544,0.09048867225646973,0.9549645185470581,0.27447330951690674,0.9049435257911682,0.1809832900762558,0.08026330918073654,0.08026330918073654
401,401,0.03787956386804581,,,,,,,,,
402,402,,,0.9660491943359375,0.0901784747838974,0.9548593759536743,0.27388525009155273,0.9049358367919922,0.18039514124393463,0.0800870805978775,0.0800870805978775
402,402,0.03780436888337135,,,,,,,,,
403,403,,,0.966088593006134,0.08986756950616837,0.9547517895698547,0.27329421043395996,0.9049290418624878,0.17980405688285828,0.07991038262844086,0.07991038262844086
403,403,0.037729017436504364,,,,,,,,,
404,404,,,0.9661285281181335,0.08955510705709457,0.9546418190002441,0.2727002203464508,0.9049228429794312,0.17921002209186554,0.07973320782184601,0.07973320782184601
404,404,0.03765353560447693,,,,,,,,,
405,405,,,0.9661688804626465,0.0892413854598999,0.9545295834541321,0.2721032500267029,0.9049172401428223,0.17861303687095642,0.07955560088157654,0.07955560088157654
405,405,0.03757790848612785,,,,,,,,,
406,406,,,0.9662097692489624,0.08892669528722763,0.9544147849082947,0.2715032994747162,0.9049123525619507,0.1780131310224533,0.07937752455472946,0.07937752455472946
406,406,0.03750215470790863,,,,,,,,,
407,407,,,0.9662510752677917,0.08861079066991806,0.9542973637580872,0.2709004282951355,0.9049080014228821,0.17741025984287262,0.07919900119304657,0.07919900119304657
407,407,0.03742627426981926,,,,,,,,,
408,408,,,0.9662931561470032,0.08829399198293686,0.9541774392127991,0.2702944278717041,0.9049043655395508,0.17680436372756958,0.07902001589536667,0.07902001589536667
408,408,0.037350255995988846,,,,,,,,,
409,409,,,0.9663357138633728,0.08797582983970642,0.9540551900863647,0.2696853280067444,0.904901385307312,0.17619538307189941,0.07884055376052856,0.07884055376052856
409,409,0.037274133414030075,,,,,,,,,
410,410,,,0.9663786292076111,0.08765656501054764,0.953930675983429,0.26907312870025635,0.904899001121521,0.17558331787586212,0.07866064459085464,0.07866064459085464
410,410,0.037197887897491455,,,,,,,,,
411,411,,,0.9664220809936523,0.087336465716362,0.9538035988807678,0.26845794916152954,0.9048973917961121,0.17496833205223083,0.0784803256392479,0.0784803256392479
411,411,0.03712151199579239,,,,,,,,,
412,412,,,0.9664660096168518,0.08701524138450623,0.9536742568016052,0.26783987879753113,0.9048965573310852,0.17435045540332794,0.0782996267080307,0.0782996267080307
412,412,0.03704503923654556,,,,,,,,,
413,413,,,0.9665106534957886,0.08669388294219971,0.9535420536994934,0.26721861958503723,0.9048965573310852,0.1737295687198639,0.0781184732913971,0.0781184732913971
413,413,0.03696846589446068,,,,,,,,,
414,414,,,0.9665558338165283,0.08637107908725739,0.953407347202301,0.26659438014030457,0.9048970341682434,0.17310571670532227,0.07793693244457245,0.07793693244457245
414,414,0.036891769617795944,,,,,,,,,
415,415,,,0.9666013717651367,0.08604718744754791,0.9532700181007385,0.26596716046333313,0.9048981070518494,0.1724788397550583,0.07775496691465378,0.07775496691465378
415,415,0.036814991384744644,,,,,,,,,
416,416,,,0.9666475653648376,0.08572281152009964,0.9531298279762268,0.2653368413448334,0.9049001336097717,0.17184904217720032,0.07757261395454407,0.07757261395454407
416,416,0.03673812374472618,,,,,,,,,
417,417,,,0.9666942954063416,0.08539766073226929,0.9529870748519897,0.26470351219177246,0.9049027562141418,0.1712162345647812,0.07738987356424332,0.07738987356424332
417,417,0.03666115924715996,,,,,,,,,
418,418,,,0.9667415022850037,0.08507184684276581,0.9528418183326721,0.2640670835971832,0.9049060940742493,0.17058046162128448,0.07720674574375153,0.07720674574375153
418,418,0.036584120243787766,,,,,,,,,
419,419,,,0.966789186000824,0.08474508672952652,0.9526940584182739,0.2634277045726776,0.9049100279808044,0.1699417233467102,0.07702324539422989,0.07702324539422989
419,419,0.03650699555873871,,,,,,,,,
420,420,,,0.9668377041816711,0.08441765606403351,0.9525440335273743,0.2627852261066437,0.904914915561676,0.16929998993873596,0.07683941721916199,0.07683941721916199
420,420,0.03642980381846428,,,,,,,,,
421,421,,,0.9668864011764526,0.08408957719802856,0.9523910880088806,0.26213961839675903,0.9049205183982849,0.16865520179271698,0.07665517926216125,0.07665517926216125
421,421,0.036352552473545074,,,,,,,,,
422,422,,,0.9669358134269714,0.08376116305589676,0.9522354006767273,0.261491060256958,0.9049267768859863,0.16800755262374878,0.07647062093019485,0.07647062093019485
422,422,0.0362752340734005,,,,,,,,,
423,423,,,0.9669860601425171,0.08343250304460526,0.9520766139030457,0.26083943247795105,0.904933750629425,0.16735699772834778,0.0762857049703598,0.0762857049703598
423,423,0.036197859793901443,,,,,,,,,
424,424,,,0.9670366048812866,0.08310306072235107,0.9519155025482178,0.2601848542690277,0.9049413204193115,0.16670356690883636,0.07610049098730087,0.07610049098730087
424,424,0.0361204631626606,,,,,,,,,
425,425,,,0.9670877456665039,0.08277291059494019,0.9517515301704407,0.25952738523483276,0.9049494862556458,0.16604726016521454,0.07591497153043747,0.07591497153043747
425,425,0.03604299575090408,,,,,,,,,
426,426,,,0.9671393632888794,0.0824427455663681,0.9515848159790039,0.2588668763637543,0.9049585461616516,0.1653880476951599,0.07572914659976959,0.07572914659976959
426,426,0.03596552461385727,,,,,,,,,
427,427,,,0.9671918153762817,0.0821121409535408,0.951415479183197,0.2582033574581146,0.9049685597419739,0.16472594439983368,0.07554303109645844,0.07554303109645844
427,427,0.03588798642158508,,,,,,,,,
428,428,,,0.9672448039054871,0.08178124576807022,0.9512434601783752,0.2575368285179138,0.9049790501594543,0.16406098008155823,0.0753566175699234,0.0753566175699234
428,428,0.03581046313047409,,,,,,,,,
429,429,,,0.9672980904579163,0.08144965022802353,0.9510692358016968,0.256867378950119,0.9049901962280273,0.1633930504322052,0.07516994327306747,0.07516994327306747
429,429,0.0357329323887825,,,,,,,,,
430,430,,,0.9673519134521484,0.08111825585365295,0.9508919715881348,0.25619497895240784,0.9050018787384033,0.1627224087715149,0.07498300075531006,0.07498300075531006
430,430,0.03565538302063942,,,,,,,,,
431,431,,,0.9674065113067627,0.08078695833683014,0.9507117867469788,0.2555195987224579,0.9050143957138062,0.16204893589019775,0.07479581236839294,0.07479581236839294
431,431,0.035577841103076935,,,,,,,,,
432,432,,,0.9674617052078247,0.08045578747987747,0.950528621673584,0.25484132766723633,0.9050275683403015,0.16137276589870453,0.07460837811231613,0.07460837811231613
432,432,0.03550030663609505,,,,,,,,,
433,433,,,0.9675175547599792,0.08012425154447556,0.9503428936004639,0.2541602551937103,0.9050413966178894,0.16069382429122925,0.0744207501411438,0.0744207501411438
433,433,0.03542281687259674,,,,,,,,,
434,434,,,0.967573881149292,0.07979245483875275,0.950154721736908,0.2534763813018799,0.9050556421279907,0.16001221537590027,0.07423292100429535,0.07423292100429535
434,434,0.035345327109098434,,,,,,,,,
435,435,,,0.9676309823989868,0.07946086674928665,0.9499636292457581,0.2527896463871002,0.9050706624984741,0.159327894449234,0.07404489815235138,0.07404489815235138
435,435,0.0352679044008255,,,,,,,,,
436,436,,,0.9676884412765503,0.07912978529930115,0.949769914150238,0.2520999610424042,0.9050862789154053,0.15864086151123047,0.07385667413473129,0.07385667413473129
436,436,0.03519049286842346,,,,,,,,,
437,437,,,0.9677465558052063,0.07879845798015594,0.9495735168457031,0.2514076232910156,0.9051024913787842,0.1579512506723404,0.07366831600666046,0.07366831600666046
437,437,0.035113152116537094,,,,,,,,,
438,438,,,0.9678051471710205,0.07846702635288239,0.9493746757507324,0.250712513923645,0.9051191806793213,0.15725895762443542,0.0734797939658165,0.0734797939658165
438,438,0.0350358784198761,,,,,,,,,
439,439,,,0.9678643345832825,0.07813648134469986,0.9491730332374573,0.25001460313796997,0.9051364660263062,0.1565641611814499,0.07329115271568298,0.07329115271568298
439,439,0.034958694130182266,,,,,,,,,
440,440,,,0.967924177646637,0.07780671864748001,0.9489684700965881,0.2493141144514084,0.9051544666290283,0.15586698055267334,0.07310240715742111,0.07310240715742111
440,440,0.034881576895713806,,,,,,,,,
441,441,,,0.9679845571517944,0.07747726142406464,0.948761522769928,0.24861082434654236,0.9051727056503296,0.15516722202301025,0.07291353493928909,0.07291353493928909
441,441,0.034804560244083405,,,,,,,,,
442,442,,,0.9680454134941101,0.07714775204658508,0.9485520720481873,0.24790503084659576,0.9051913619041443,0.15446500480175018,0.0727245956659317,0.0727245956659317
442,442,0.03472764417529106,,,,,,,,,
443,443,,,0.9681066274642944,0.07681839913129807,0.9483399391174316,0.24719662964344025,0.9052103757858276,0.15376034379005432,0.07253555208444595,0.07253555208444595
443,443,0.03465084359049797,,,,,,,,,
444,444,,,0.9681687951087952,0.07649023830890656,0.9481251239776611,0.24648568034172058,0.905229926109314,0.153053417801857,0.07234649360179901,0.07234649360179901
444,444,0.034574173390865326,,,,,,,,,
445,445,,,0.9682316184043884,0.07616326957941055,0.9479078054428101,0.245772123336792,0.905250072479248,0.15234419703483582,0.07215739786624908,0.07215739786624908
445,445,0.03449762612581253,,,,,,,,,
446,446,,,0.9682949185371399,0.07583660632371902,0.947688102722168,0.2450561821460724,0.905270516872406,0.15163271129131317,0.07196830958127975,0.07196830958127975
446,446,0.034421227872371674,,,,,,,,,
447,447,,,0.96835857629776,0.07551036030054092,0.947466254234314,0.244337797164917,0.905290961265564,0.15091897547245026,0.07177920639514923,0.07177920639514923
447,447,0.03434499725699425,,,,,,,,,
448,448,,,0.9684228897094727,0.0751851424574852,0.9472416639328003,0.24361710250377655,0.9053118824958801,0.1502031683921814,0.07159014046192169,0.07159014046192169
448,448,0.03426892310380936,,,,,,,,,
449,449,,0.0341930165886879,,,,,,,,
449,449,,,0.9684879779815674,0.07486096769571304,0.9470146298408508,0.2428939789533615,0.9053331613540649,0.14948518574237823,0.07140109688043594,0.07140109688043594
449,449,0.0341930165886879,,,,,,,,,
450,450,,,0.9685536623001099,0.07453795522451401,0.9467851519584656,0.24216854572296143,0.9053547382354736,0.1487652063369751,0.07121212035417557,0.07121212035417557
450,450,0.034117311239242554,,,,,,,,,
451,451,,,0.9686194658279419,0.07421565055847168,0.946553647518158,0.2414410263299942,0.9053761959075928,0.14804331958293915,0.07102324068546295,0.07102324068546295
451,451,0.03404180333018303,,,,,,,,,
452,452,,,0.9686859250068665,0.07389427721500397,0.9463199973106384,0.24071139097213745,0.9053977131843567,0.1473195105791092,0.07083448022603989,0.07083448022603989
452,452,0.033966511487960815,,,,,,,,,
453,453,,,0.9687528014183044,0.0735745057463646,0.9460838437080383,0.23997946083545685,0.9054195880889893,0.14659377932548523,0.07064580917358398,0.07064580917358398
453,453,0.033891450613737106,,,,,,,,,
454,454,,,0.9688205122947693,0.07325609773397446,0.9458453059196472,0.2392454594373703,0.9054414629936218,0.1458662897348404,0.07045727223157883,0.07045727223157883
454,454,0.033816609531641006,,,,,,,,,
455,455,,,0.9688884615898132,0.07293897122144699,0.9456048011779785,0.23850952088832855,0.9054633975028992,0.14513711631298065,0.07026892155408859,0.07026892155408859
455,455,0.03374200686812401,,,,,,,,,
456,456,,,0.9689566493034363,0.07262269407510757,0.9453628063201904,0.23777174949645996,0.9054850935935974,0.14440633356571198,0.07008077204227448,0.07008077204227448
456,456,0.0336676724255085,,,,,,,,,
457,457,,,0.9690254330635071,0.07230772823095322,0.9451189041137695,0.23703210055828094,0.9055067300796509,0.14367395639419556,0.06989285349845886,0.06989285349845886
457,457,0.03359360992908478,,,,,,,,,
458,458,,,0.96909499168396,0.07199495285749435,0.944872260093689,0.23629054427146912,0.9055285453796387,0.14294007420539856,0.06970512121915817,0.06970512121915817
458,458,0.03351980447769165,,,,,,,,,
459,459,,,0.9691647887229919,0.07168352603912354,0.9446241855621338,0.23554739356040955,0.9055500626564026,0.1422048956155777,0.06951768696308136,0.06951768696308136
459,459,0.033446308225393295,,,,,,,,,
460,460,,,0.9692349433898926,0.07137332856655121,0.9443740844726562,0.23480258882045746,0.9055712819099426,0.14146831631660461,0.06933051347732544,0.06933051347732544
460,460,0.03337312117218971,,,,,,,,,
461,461,,,0.9693055748939514,0.07106530666351318,0.9441225528717041,0.23405620455741882,0.9055922031402588,0.1407305747270584,0.06914365291595459,0.06914365291595459
461,461,0.03330023214221001,,,,,,,,,
462,462,,,0.9693765044212341,0.07075918465852737,0.9438695311546326,0.23330828547477722,0.9056127667427063,0.13999168574810028,0.0689571276307106,0.0689571276307106
